frame,track_id,x1,y1,x2,y2,cx,cy
1981,39,323,490,511,791,417,640
1981,119,662,511,791,785,726,648
1982,1,962,506,1063,788,1012,647
1982,2,1376,586,1543,952,1459,769
1982,4,739,543,935,854,837,698
1982,5,528,581,747,949,637,765
1982,8,1229,507,1355,794,1292,650
1982,7,1017,601,1213,956,1115,778
1982,45,113,586,365,946,239,766
1982,39,323,490,511,791,417,640
1982,119,662,511,791,785,726,648
1983,1,962,506,1064,788,1013,647
1983,2,1376,586,1543,952,1459,769
1983,4,739,543,935,854,837,698
1983,5,528,582,747,949,637,765
1983,8,1229,507,1355,794,1292,650
1983,7,1017,601,1213,956,1115,778
1983,45,113,586,365,946,239,766
1983,39,323,490,512,791,417,640
1983,119,662,511,791,784,726,647
1984,1,962,505,1064,789,1013,647
1984,2,1376,587,1543,952,1459,769
1984,4,740,543,935,855,837,699
1984,5,528,582,747,949,637,765
1984,8,1229,507,1355,794,1292,650
1984,7,1017,601,1212,956,1114,778
1984,45,113,586,365,946,239,766
1984,39,324,490,512,791,418,640
1984,119,662,511,791,784,726,647
1985,1,962,505,1064,789,1013,647
1985,2,1376,587,1543,952,1459,769
1985,4,740,543,935,855,837,699
1985,5,528,582,747,949,637,765
1985,8,1229,507,1355,794,1292,650
1985,7,1017,601,1212,956,1114,778
1985,45,113,586,365,946,239,766
1985,39,325,490,513,791,419,640
1985,119,662,511,791,784,726,647
1986,1,962,506,1064,788,1013,647
1986,2,1375,586,1543,952,1459,769
1986,4,740,543,935,855,837,699
1986,5,528,582,747,949,637,765
1986,8,1229,507,1355,794,1292,650
1986,7,1017,601,1212,956,1114,778
1986,45,113,586,365,946,239,766
1986,39,325,489,513,791,419,640
1986,119,663,511,791,784,727,647
1987,1,963,506,1065,788,1014,647
1987,2,1375,586,1543,952,1459,769
1987,4,740,543,935,855,837,699
1987,5,529,582,747,949,638,765
1987,8,1230,506,1355,794,1292,650
1987,7,1017,601,1212,956,1114,778
1987,45,113,586,364,946,238,766
1987,39,325,489,514,791,419,640
1987,119,663,511,791,784,727,647
1988,1,963,506,1065,789,1014,647
1988,2,1375,586,1543,952,1459,769
1988,4,740,544,935,855,837,699
1988,5,529,582,747,949,638,765
1988,8,1230,506,1356,794,1293,650
1988,7,1017,601,1212,956,1114,778
1988,45,113,586,364,946,238,766
1988,39,326,488,514,791,420,639
1988,119,663,511,791,784,727,647
1989,1,963,506,1065,789,1014,647
1989,2,1375,586,1543,952,1459,769
1989,4,740,545,934,855,837,700
1989,5,529,582,747,949,638,765
1989,8,1230,506,1355,794,1292,650
1989,7,1017,601,1212,956,1114,778
1989,45,113,587,364,946,238,766
1989,39,326,488,514,791,420,639
1989,119,663,511,791,784,727,647
1990,1,963,506,1065,789,1014,647
1990,2,1375,586,1543,952,1459,769
1990,4,740,546,934,854,837,700
1990,5,529,582,747,949,638,765
1990,8,1230,506,1355,794,1292,650
1990,7,1017,601,1212,956,1114,778
1990,45,113,587,364,946,238,766
1990,39,326,489,513,791,419,640
1990,119,664,511,791,784,727,647
1991,1,963,506,1065,789,1014,647
1991,2,1375,586,1543,952,1459,769
1991,4,740,546,933,854,836,700
1991,5,529,582,747,949,638,765
1991,8,1230,506,1355,794,1292,650
1991,7,1017,601,1212,956,1114,778
1991,45,112,587,364,946,238,766
1991,39,326,489,513,791,419,640
1991,119,664,511,791,784,727,647
1992,1,964,506,1066,789,1015,647
1992,2,1375,586,1542,952,1458,769
1992,4,740,547,933,854,836,700
1992,5,529,582,747,949,638,765
1992,8,1230,506,1355,794,1292,650
1992,7,1017,601,1212,956,1114,778
1992,45,112,587,363,946,237,766
1992,39,326,489,513,791,419,640
1992,119,664,511,792,784,728,647
1993,1,964,506,1067,788,1015,647
1993,2,1375,586,1542,952,1458,769
1993,4,741,548,933,855,837,701
1993,5,529,582,747,949,638,765
1993,8,1230,506,1355,794,1292,650
1993,7,1017,601,1212,956,1114,778
1993,45,111,586,363,946,237,766
1993,39,326,489,513,791,419,640
1993,119,665,511,793,784,729,647
1994,1,964,506,1067,788,1015,647
1994,2,1375,586,1542,952,1458,769
1994,4,741,548,933,855,837,701
1994,5,529,582,746,949,637,765
1994,8,1230,506,1355,795,1292,650
1994,7,1017,600,1212,956,1114,778
1994,45,111,587,363,946,237,766
1994,39,326,490,513,791,419,640
1994,119,666,511,793,784,729,647
1995,1,963,506,1066,788,1014,647
1995,2,1375,586,1542,952,1458,769
1995,4,741,549,933,855,837,702
1995,5,529,582,746,949,637,765
1995,8,1230,506,1355,795,1292,650
1995,7,1017,600,1212,956,1114,778
1995,45,111,587,363,946,237,766
1995,39,326,490,512,791,419,640
1995,119,666,511,793,784,729,647
1996,1,962,506,1065,788,1013,647
1996,2,1375,586,1542,952,1458,769
1996,4,740,549,933,855,836,702
1996,5,528,583,746,949,637,766
1996,8,1230,506,1355,795,1292,650
1996,7,1017,600,1212,956,1114,778
1996,45,111,587,363,946,237,766
1996,39,326,490,512,791,419,640
1996,119,667,512,794,783,730,647
1997,1,962,506,1066,788,1014,647
1997,2,1374,586,1542,952,1458,769
1997,4,740,548,933,855,836,701
1997,5,528,583,746,949,637,766
1997,8,1230,506,1355,795,1292,650
1997,7,1017,600,1212,956,1114,778
1997,45,110,587,362,946,236,766
1997,39,326,490,512,791,419,640
1997,119,667,513,794,783,730,648
1998,1,962,506,1066,788,1014,647
1998,2,1374,586,1542,952,1458,769
1998,4,740,548,933,855,836,701
1998,5,527,583,745,949,636,766
1998,8,1230,506,1355,795,1292,650
1998,7,1017,599,1212,956,1114,777
1998,45,109,588,361,946,235,767
1998,39,327,490,512,791,419,640
1998,119,667,514,795,783,731,648
1999,1,962,506,1065,788,1013,647
1999,2,1374,586,1541,952,1457,769
1999,4,739,547,933,855,836,701
1999,5,527,584,745,949,636,766
1999,8,1230,507,1354,795,1292,651
1999,7,1017,600,1212,956,1114,778
1999,45,108,588,361,946,234,767
1999,39,327,490,512,791,419,640
1999,119,669,514,798,785,733,649
2000,1,960,506,1062,787,1011,646
2000,2,1375,586,1541,952,1458,769
2000,4,739,546,933,855,836,700
2000,5,526,584,744,948,635,766
2000,8,1230,507,1354,794,1292,650
2000,7,1017,600,1212,955,1114,777
2000,45,106,588,360,946,233,767
2000,39,327,490,512,791,419,640
2000,119,670,513,800,785,735,649
2001,1,959,506,1061,788,1010,647
2001,2,1375,586,1541,952,1458,769
2001,4,739,545,934,855,836,700
2001,5,525,584,744,948,634,766
2001,8,1230,507,1354,794,1292,650
2001,7,1017,600,1212,955,1114,777
2001,45,106,588,360,946,233,767
2001,39,327,490,512,791,419,640
2001,119,670,513,801,785,735,649
2002,1,959,506,1060,788,1009,647
2002,2,1375,587,1541,952,1458,769
2002,4,739,544,933,855,836,699
2002,5,524,584,743,948,633,766
2002,8,1229,507,1354,794,1291,650
2002,7,1017,599,1212,955,1114,777
2002,45,106,587,361,946,233,766
2002,39,327,490,512,791,419,640
2002,119,671,512,803,787,737,649
2003,1,959,507,1060,788,1009,647
2003,2,1375,588,1541,952,1458,770
2003,4,738,544,933,855,835,699
2003,5,522,584,743,949,632,766
2003,8,1229,507,1354,794,1291,650
2003,7,1017,599,1212,955,1114,777
2003,45,105,587,361,946,233,766
2003,39,327,491,512,791,419,641
2003,119,671,512,804,787,737,649
2004,1,960,507,1059,788,1009,647
2004,2,1375,588,1541,952,1458,770
2004,4,738,544,933,855,835,699
2004,5,522,584,743,949,632,766
2004,8,1229,507,1354,794,1291,650
2004,7,1017,599,1212,955,1114,777
2004,45,105,587,361,946,233,766
2004,39,327,491,512,791,419,641
2004,119,670,512,804,788,737,650
2005,1,960,507,1059,787,1009,647
2005,2,1375,588,1541,952,1458,770
2005,4,738,546,931,855,834,700
2005,5,520,584,743,949,631,766
2005,8,1229,507,1354,794,1291,650
2005,7,1017,599,1212,955,1114,777
2005,45,105,586,362,946,233,766
2005,39,327,490,512,791,419,640
2005,119,670,512,803,787,736,649
2006,1,960,507,1059,787,1009,647
2006,2,1375,588,1541,952,1458,770
2006,4,738,547,931,854,834,700
2006,5,519,583,743,949,631,766
2006,8,1229,508,1354,794,1291,651
2006,7,1017,600,1211,955,1114,777
2006,45,105,586,363,945,234,765
2006,39,327,490,512,791,419,640
2006,119,669,512,803,787,736,649
2007,1,961,508,1060,788,1010,648
2007,2,1374,588,1541,952,1457,770
2007,4,738,548,930,854,834,701
2007,5,518,583,742,949,630,766
2007,8,1229,508,1354,794,1291,651
2007,7,1017,601,1211,955,1114,778
2007,45,106,586,364,946,235,766
2007,39,327,490,512,791,419,640
2007,119,669,513,803,787,736,650
2008,1,961,508,1059,789,1010,648
2008,2,1374,587,1540,952,1457,769
2008,4,738,549,929,854,833,701
2008,5,517,582,742,949,629,765
2008,8,1229,508,1354,794,1291,651
2008,7,1017,601,1211,955,1114,778
2008,45,106,587,364,946,235,766
2008,39,327,490,513,791,420,640
2008,119,668,512,803,788,735,650
2009,1,961,508,1058,788,1009,648
2009,2,1372,587,1539,952,1455,769
2009,4,738,552,927,854,832,703
2009,5,517,582,742,949,629,765
2009,8,1228,507,1354,794,1291,650
2009,7,1014,601,1209,955,1111,778
2009,45,105,586,363,946,234,766
2009,39,327,490,513,791,420,640
2009,119,666,513,802,788,734,650
2010,1,961,509,1059,787,1010,648
2010,2,1371,586,1539,952,1455,769
2010,4,736,550,927,854,831,702
2010,5,516,582,741,949,628,765
2010,8,1227,507,1354,794,1290,650
2010,7,1010,601,1207,955,1108,778
2010,45,105,587,362,946,233,766
2010,39,327,490,514,791,420,640
2010,119,665,513,802,788,733,650
2011,1,964,509,1062,787,1013,648
2011,2,1369,584,1537,952,1453,768
2011,4,735,547,927,855,831,701
2011,5,516,581,741,949,628,765
2011,8,1226,507,1353,795,1289,651
2011,7,1005,600,1204,955,1104,777
2011,45,104,587,362,946,233,766
2011,39,328,490,514,791,421,640
2011,119,664,513,801,787,732,650
2012,1,965,508,1065,788,1015,648
2012,2,1365,583,1534,952,1449,767
2012,4,734,544,927,854,830,699
2012,5,517,580,741,949,629,764
2012,8,1225,507,1353,795,1289,651
2012,7,1001,601,1203,955,1102,778
2012,45,106,587,363,946,234,766
2012,39,330,491,516,791,423,641
2012,119,663,514,801,787,732,650
2013,1,962,508,1063,789,1012,648
2013,2,1362,583,1533,952,1447,767
2013,4,732,538,927,854,829,696
2013,5,518,580,741,949,629,764
2013,8,1225,507,1353,795,1289,651
2013,7,995,600,1200,955,1097,777
2013,45,107,587,364,946,235,766
2013,39,331,491,516,791,423,641
2013,119,662,513,801,788,731,650
2014,1,965,506,1068,789,1016,647
2014,2,1360,582,1532,952,1446,767
2014,4,730,532,928,854,829,693
2014,5,520,580,742,950,631,765
2014,8,1224,507,1352,794,1288,650
2014,7,993,601,1202,955,1097,778
2014,45,109,588,365,946,237,767
2014,39,332,490,517,791,424,640
2014,119,660,514,799,787,729,650
2015,1,965,504,1071,789,1018,646
2015,2,1360,581,1533,952,1446,766
2015,4,729,531,927,854,828,692
2015,5,522,580,743,949,632,764
2015,8,1224,507,1353,795,1288,651
2015,7,993,602,1203,955,1098,778
2015,45,112,588,367,946,239,767
2015,39,335,491,517,791,426,641
2015,119,656,512,794,786,725,649
2016,1,965,504,1073,789,1019,646
2016,2,1364,582,1536,952,1450,767
2016,4,729,528,926,854,827,691
2016,5,525,580,745,949,635,764
2016,8,1225,507,1355,794,1290,650
2016,7,997,602,1209,955,1103,778
2016,45,115,587,370,945,242,766
2016,39,336,492,517,791,426,641
2016,119,654,512,791,785,722,648
2017,1,963,503,1073,789,1018,646
2017,2,1368,581,1539,952,1453,766
2017,4,729,527,926,854,827,690
2017,5,529,580,747,949,638,764
2017,8,1226,507,1356,794,1291,650
2017,7,1003,603,1214,955,1108,779
2017,45,122,587,374,945,248,766
2017,39,340,493,518,791,429,642
2017,119,653,512,790,783,721,647
2018,1,964,503,1076,789,1020,646
2018,2,1370,582,1541,952,1455,767
2018,4,731,525,928,854,829,689
2018,5,535,581,751,950,643,765
2018,8,1228,506,1359,794,1293,650
2018,7,1006,603,1217,955,1111,779
2018,45,131,588,379,946,255,767
2018,39,345,494,521,791,433,642
2018,119,653,513,788,779,720,646
2019,1,964,502,1078,789,1021,645
2019,2,1370,582,1541,952,1455,767
2019,4,732,524,928,854,830,689
2019,5,539,581,753,950,646,765
2019,8,1230,506,1361,794,1295,650
2019,7,1008,602,1219,955,1113,778
2019,45,138,588,382,946,260,767
2019,39,350,494,523,791,436,642
2019,119,654,513,787,777,720,645
2020,1,966,501,1083,790,1024,645
2020,2,1368,582,1539,952,1453,767
2020,4,734,525,927,854,830,689
2020,5,543,582,754,950,648,766
2020,8,1232,506,1363,794,1297,650
2020,7,1013,602,1223,955,1118,778
2020,45,143,588,383,946,263,767
2020,39,354,494,524,791,439,642
2020,119,655,513,788,776,721,644
2021,1,967,500,1086,790,1026,645
2021,2,1365,582,1537,952,1451,767
2021,4,736,528,927,854,831,691
2021,5,545,583,753,949,649,766
2021,8,1233,506,1365,794,1299,650
2021,7,1018,602,1226,955,1122,778
2021,45,146,588,382,946,264,767
2021,39,356,493,524,790,440,641
2021,119,656,513,790,777,723,645
2022,1,969,500,1089,789,1029,644
2022,2,1364,582,1536,952,1450,767
2022,4,738,528,926,854,832,691
2022,5,546,583,752,949,649,766
2022,8,1234,507,1366,794,1300,650
2022,7,1022,602,1228,955,1125,778
2022,45,148,587,381,946,264,766
2022,39,358,493,524,790,441,641
2022,119,657,514,791,777,724,645
2023,1,971,500,1093,789,1032,644
2023,2,1368,582,1539,952,1453,767
2023,4,739,528,927,854,833,691
2023,5,549,583,753,950,651,766
2023,8,1234,507,1366,794,1300,650
2023,7,1025,601,1230,955,1127,778
2023,45,150,587,380,946,265,766
2023,39,360,494,523,790,441,642
2023,119,661,515,794,778,727,646
2024,1,973,501,1097,789,1035,645
2024,2,1369,581,1540,952,1454,766
2024,4,740,527,927,854,833,690
2024,5,551,582,754,949,652,765
2024,8,1235,508,1366,794,1300,651
2024,7,1027,600,1230,955,1128,777
2024,45,153,587,380,946,266,766
2024,39,361,494,523,790,442,642
2024,119,665,515,798,778,731,646
2025,1,973,502,1099,789,1036,645
2025,2,1371,581,1541,952,1456,766
2025,4,741,527,927,854,834,690
2025,5,553,582,754,950,653,766
2025,8,1235,508,1366,794,1300,651
2025,7,1028,601,1229,955,1128,778
2025,45,157,587,380,945,268,766
2025,39,363,494,523,790,443,642
2025,119,668,515,800,778,734,646
2026,1,973,502,1101,789,1037,645
2026,2,1373,579,1544,952,1458,765
2026,4,742,526,927,854,834,690
2026,5,557,581,756,950,656,765
2026,8,1235,510,1366,794,1300,652
2026,7,1028,600,1229,955,1128,777
2026,45,160,586,381,945,270,765
2026,39,364,494,522,790,443,642
2026,119,671,514,803,778,737,646
2027,1,973,503,1102,788,1037,645
2027,2,1375,579,1546,953,1460,766
2027,4,744,526,928,854,836,690
2027,5,561,580,757,950,659,765
2027,8,1235,511,1365,794,1300,652
2027,7,1029,599,1229,956,1129,777
2027,45,163,585,381,945,272,765
2027,39,366,493,522,791,444,642
2027,119,674,513,805,779,739,646
2028,1,973,503,1103,788,1038,645
2028,2,1377,579,1548,953,1462,766
2028,4,746,526,928,854,837,690
2028,5,563,580,757,950,660,765
2028,8,1235,512,1366,794,1300,653
2028,7,1029,598,1228,955,1128,776
2028,45,164,585,380,945,272,765
2028,39,366,493,522,791,444,642
2028,119,677,512,806,779,741,645
2029,1,972,503,1104,788,1038,645
2029,2,1378,580,1550,953,1464,766
2029,4,747,526,928,854,837,690
2029,5,565,579,757,950,661,764
2029,8,1236,513,1366,794,1301,653
2029,7,1029,598,1227,955,1128,776
2029,45,166,584,378,945,272,764
2029,39,367,493,521,791,444,642
2029,119,679,512,807,779,743,645
2030,1,972,504,1105,788,1038,646
2030,2,1380,581,1551,953,1465,767
2030,4,748,528,927,854,837,691
2030,5,567,579,756,950,661,764
2030,8,1237,513,1367,794,1302,653
2030,7,1030,596,1227,955,1128,775
2030,45,167,584,377,945,272,764
2030,39,368,493,520,791,444,642
2030,119,683,512,808,779,745,645
2031,1,971,505,1105,788,1038,646
2031,2,1380,582,1552,953,1466,767
2031,4,749,533,926,854,837,693
2031,5,568,580,755,950,661,765
2031,8,1238,514,1368,794,1303,654
2031,7,1030,596,1227,955,1128,775
2031,45,168,584,376,945,272,764
2031,39,369,493,519,791,444,642
2031,119,684,512,808,779,746,645
2032,1,971,505,1106,788,1038,646
2032,2,1381,582,1553,952,1467,767
2032,4,749,533,925,854,837,693
2032,5,568,581,754,951,661,766
2032,8,1239,514,1369,794,1304,654
2032,7,1030,596,1226,955,1128,775
2032,45,169,585,375,945,272,765
2032,39,369,493,519,791,444,642
2032,119,687,512,808,779,747,645
2033,1,971,505,1107,788,1039,646
2033,2,1382,582,1554,952,1468,767
2033,4,749,529,926,854,837,691
2033,5,569,582,752,951,660,766
2033,8,1240,514,1369,794,1304,654
2033,7,1031,596,1226,955,1128,775
2033,45,170,586,374,945,272,765
2033,39,370,493,518,790,444,641
2033,119,689,512,809,779,749,645
2034,1,970,505,1108,788,1039,646
2034,2,1383,582,1556,952,1469,767
2034,4,748,527,926,855,837,691
2034,5,570,582,751,951,660,766
2034,8,1240,513,1369,794,1304,653
2034,7,1031,595,1226,955,1128,775
2034,45,171,586,373,945,272,765
2034,39,370,493,518,790,444,641
2034,119,691,512,808,779,749,645
2035,1,970,505,1108,789,1039,647
2035,2,1387,581,1559,952,1473,766
2035,4,748,525,926,855,837,690
2035,5,570,582,750,951,660,766
2035,8,1240,513,1369,794,1304,653
2035,7,1031,596,1225,955,1128,775
2035,45,171,586,372,946,271,766
2035,39,370,493,518,790,444,641
2035,119,693,513,807,779,750,646
2036,1,969,505,1109,789,1039,647
2036,2,1391,580,1562,952,1476,766
2036,4,748,524,926,855,837,689
2036,5,571,582,750,951,660,766
2036,8,1240,513,1369,794,1304,653
2036,7,1031,595,1225,955,1128,775
2036,45,172,586,371,946,271,766
2036,39,371,493,517,791,444,642
2036,119,694,513,807,779,750,646
2037,1,969,505,1109,789,1039,647
2037,2,1393,579,1563,952,1478,765
2037,4,748,523,926,855,837,689
2037,5,571,582,749,951,660,766
2037,8,1240,513,1369,794,1304,653
2037,7,1031,595,1225,955,1128,775
2037,45,172,586,370,946,271,766
2037,39,371,493,517,791,444,642
2037,119,695,512,806,779,750,645
2038,1,968,505,1110,789,1039,647
2038,2,1396,577,1564,952,1480,764
2038,4,749,523,925,855,837,689
2038,5,572,582,748,951,660,766
2038,8,1240,512,1369,794,1304,653
2038,7,1031,595,1225,955,1128,775
2038,45,173,586,370,946,271,766
2038,39,371,493,516,791,443,642
2038,119,696,512,806,779,751,645
2039,1,968,505,1110,789,1039,647
2039,2,1397,575,1564,952,1480,763
2039,4,749,523,925,855,837,689
2039,5,572,582,748,951,660,766
2039,8,1240,512,1369,794,1304,653
2039,7,1032,595,1224,955,1128,775
2039,45,174,586,369,946,271,766
2039,39,372,493,516,791,444,642
2039,119,697,512,805,779,751,645
2040,1,968,505,1110,789,1039,647
2040,2,1398,574,1564,952,1481,763
2040,4,749,523,925,855,837,689
2040,5,573,582,748,951,660,766
2040,8,1240,512,1369,794,1304,653
2040,7,1032,595,1224,955,1128,775
2040,45,174,586,369,946,271,766
2040,39,372,493,516,791,444,642
2040,119,697,512,805,779,751,645
2041,1,967,505,1111,788,1039,646
2041,2,1399,575,1563,952,1481,763
2041,4,749,523,925,855,837,689
2041,5,573,582,747,951,660,766
2041,8,1240,512,1369,794,1304,653
2041,7,1032,595,1224,955,1128,775
2041,45,175,586,369,946,272,766
2041,39,372,493,516,791,444,642
2041,119,698,512,804,780,751,646
2042,1,967,505,1111,788,1039,646
2042,2,1399,575,1562,952,1480,763
2042,4,749,523,924,855,836,689
2042,5,573,582,747,951,660,766
2042,8,1240,512,1369,794,1304,653
2042,7,1032,595,1224,955,1128,775
2042,45,175,586,368,946,271,766
2042,39,372,493,515,791,443,642
2042,119,698,511,804,779,751,645
2043,1,967,505,1111,788,1039,646
2043,2,1400,576,1561,952,1480,764
2043,4,750,523,924,855,837,689
2043,5,574,583,747,951,660,767
2043,8,1240,512,1369,794,1304,653
2043,7,1032,595,1224,955,1128,775
2043,45,175,586,368,946,271,766
2043,39,372,493,515,791,443,642
2043,119,699,512,803,779,751,645
2044,1,967,505,1111,789,1039,647
2044,2,1400,576,1561,952,1480,764
2044,4,750,523,924,855,837,689
2044,5,574,583,746,951,660,767
2044,8,1240,512,1368,794,1304,653
2044,7,1033,595,1224,955,1128,775
2044,45,175,585,368,946,271,765
2044,39,372,493,515,791,443,642
2044,119,699,513,802,780,750,646
2045,1,966,505,1111,789,1038,647
2045,2,1401,576,1560,952,1480,764
2045,4,750,523,924,855,837,689
2045,5,574,584,746,951,660,767
2045,8,1240,512,1368,794,1304,653
2045,7,1033,596,1223,955,1128,775
2045,45,176,585,368,946,272,765
2045,39,373,493,515,791,444,642
2045,119,699,513,802,779,750,646
2046,1,966,505,1112,789,1039,647
2046,2,1401,576,1559,952,1480,764
2046,4,750,523,924,855,837,689
2046,5,575,584,746,951,660,767
2046,8,1240,511,1368,794,1304,652
2046,7,1033,596,1223,955,1128,775
2046,45,176,586,367,946,271,766
2046,39,373,494,514,791,443,642
2046,119,699,512,801,780,750,646
2047,1,966,505,1112,789,1039,647
2047,2,1401,576,1559,952,1480,764
2047,4,751,524,924,855,837,689
2047,5,575,585,745,950,660,767
2047,8,1240,512,1368,795,1304,653
2047,7,1033,595,1223,955,1128,775
2047,45,176,586,367,945,271,765
2047,39,373,493,514,791,443,642
2047,119,699,513,801,781,750,647
2048,1,966,504,1112,788,1039,646
2048,2,1401,576,1559,952,1480,764
2048,4,751,524,923,855,837,689
2048,5,575,586,745,950,660,768
2048,8,1240,512,1368,795,1304,653
2048,7,1033,595,1223,955,1128,775
2048,45,177,586,367,945,272,765
2048,39,373,494,514,791,443,642
2048,119,699,512,801,781,750,646
2049,1,966,504,1112,788,1039,646
2049,2,1402,575,1559,952,1480,763
2049,4,751,525,923,855,837,690
2049,5,576,586,745,950,660,768
2049,8,1240,512,1368,795,1304,653
2049,7,1033,595,1223,955,1128,775
2049,45,177,586,367,945,272,765
2049,39,373,494,514,791,443,642
2049,119,699,512,801,780,750,646
2050,1,965,504,1112,788,1038,646
2050,2,1402,575,1558,952,1480,763
2050,4,751,525,923,855,837,690
2050,5,576,588,744,950,660,769
2050,8,1240,512,1368,795,1304,653
2050,7,1033,595,1223,955,1128,775
2050,45,177,587,366,946,271,766
2050,39,373,495,514,791,443,643
2050,119,699,512,801,780,750,646
2051,1,966,504,1113,788,1039,646
2051,2,1402,576,1558,952,1480,764
2051,4,751,525,923,855,837,690
2051,5,576,588,744,951,660,769
2051,8,1241,512,1368,795,1304,653
2051,7,1033,596,1223,955,1128,775
2051,45,177,587,366,946,271,766
2051,39,373,496,513,791,443,643
2051,119,699,512,800,780,749,646
2052,1,965,504,1113,789,1039,646
2052,2,1403,575,1558,953,1480,764
2052,4,751,525,923,855,837,690
2052,5,576,588,744,950,660,769
2052,8,1241,513,1368,795,1304,654
2052,7,1034,596,1223,955,1128,775
2052,45,178,589,366,945,272,767
2052,39,374,496,513,791,443,643
2052,119,698,512,800,781,749,646
2053,1,965,505,1113,788,1039,646
2053,2,1403,576,1558,953,1480,764
2053,4,751,525,923,855,837,690
2053,5,575,589,743,950,659,769
2053,8,1241,513,1368,795,1304,654
2053,7,1034,598,1222,955,1128,776
2053,45,178,590,365,945,271,767
2053,39,373,496,513,791,443,643
2053,119,697,510,800,783,748,646
2054,1,964,505,1112,788,1038,646
2054,2,1403,577,1557,954,1480,765
2054,4,751,524,923,855,837,689
2054,5,574,590,742,951,658,770
2054,8,1241,513,1368,795,1304,654
2054,7,1034,599,1223,955,1128,777
2054,45,178,590,365,945,271,767
2054,39,373,495,513,791,443,643
2054,119,696,511,799,783,747,647
2055,1,964,505,1110,789,1037,647
2055,2,1402,579,1556,955,1479,767
2055,4,752,525,923,855,837,690
2055,5,572,591,740,951,656,771
2055,8,1241,513,1368,795,1304,654
2055,7,1034,599,1222,955,1128,777
2055,45,178,591,365,945,271,768
2055,39,373,495,513,791,443,643
2055,119,696,512,798,784,747,648
2056,1,962,506,1108,789,1035,647
2056,2,1401,580,1555,955,1478,767
2056,4,751,525,923,855,837,690
2056,5,569,592,738,951,653,771
2056,8,1241,513,1368,795,1304,654
2056,7,1035,600,1222,955,1128,777
2056,45,178,593,364,946,271,769
2056,39,373,496,513,792,443,644
2056,119,694,512,797,785,745,648
2057,1,960,508,1104,789,1032,648
2057,2,1400,581,1554,956,1477,768
2057,4,752,526,923,855,837,690
2057,5,566,592,736,951,651,771
2057,8,1241,513,1368,795,1304,654
2057,7,1034,600,1222,955,1128,777
2057,45,178,593,364,945,271,769
2057,39,373,496,512,792,442,644
2057,119,693,511,797,785,745,648
2058,1,960,508,1102,789,1031,648
2058,2,1399,581,1554,957,1476,769
2058,4,752,526,922,855,837,690
2058,5,563,592,736,951,649,771
2058,8,1241,513,1368,794,1304,653
2058,7,1034,600,1221,955,1127,777
2058,45,179,594,364,945,271,769
2058,39,373,496,512,792,442,644
2058,119,692,513,796,785,744,649
2059,1,958,509,1099,789,1028,649
2059,2,1398,581,1554,957,1476,769
2059,4,751,526,922,855,836,690
2059,5,559,592,734,951,646,771
2059,8,1241,513,1368,794,1304,653
2059,7,1033,601,1220,955,1126,778
2059,45,179,595,364,945,271,770
2059,39,373,496,513,792,443,644
2059,119,690,514,794,785,742,649
2060,1,957,511,1095,789,1026,650
2060,2,1398,582,1554,957,1476,769
2060,4,752,530,921,855,836,692
2060,5,554,591,731,951,642,771
2060,8,1240,513,1367,794,1303,653
2060,7,1031,602,1218,955,1124,778
2060,45,179,596,364,945,271,770
2060,39,372,495,513,792,442,643
2060,119,687,514,791,785,739,649
2061,1,957,511,1093,789,1025,650
2061,2,1398,583,1554,957,1476,770
2061,4,752,531,921,855,836,693
2061,5,550,590,728,951,639,770
2061,8,1240,513,1367,794,1303,653
2061,7,1029,601,1217,955,1123,778
2061,45,179,596,364,945,271,770
2061,39,371,494,512,792,441,643
2061,119,684,514,790,785,737,649
2062,1,958,511,1093,789,1025,650
2062,2,1398,583,1554,958,1476,770
2062,4,753,532,921,855,837,693
2062,5,542,590,721,951,631,770
2062,8,1240,513,1367,794,1303,653
2062,7,1026,601,1213,955,1119,778
2062,45,177,595,363,945,270,770
2062,39,368,494,509,792,438,643
2062,119,681,514,788,785,734,649
2063,1,957,511,1091,790,1024,650
2063,2,1397,584,1553,958,1475,771
2063,4,753,533,921,854,837,693
2063,5,534,588,713,950,623,769
2063,8,1240,512,1367,795,1303,653
2063,7,1022,600,1210,955,1116,777
2063,45,174,594,361,945,267,769
2063,39,350,492,495,792,422,642
2063,119,678,514,786,785,732,649
2064,1,956,509,1090,790,1023,649
2064,2,1395,584,1552,958,1473,771
2064,4,753,535,921,854,837,694
2064,5,529,586,708,950,618,768
2064,8,1240,512,1367,795,1303,653
2064,7,1021,598,1209,955,1115,776
2064,45,171,593,359,945,265,769
2064,39,339,491,489,792,414,641
2064,119,676,514,784,785,730,649
2065,1,953,508,1086,790,1019,649
2065,2,1392,583,1548,958,1470,770
2065,4,754,541,919,854,836,697
2065,5,524,585,704,950,614,767
2065,8,1239,512,1367,795,1303,653
2065,7,1020,593,1208,955,1114,774
2065,45,166,592,355,945,260,768
2065,39,332,490,484,792,408,641
2065,119,673,514,782,786,727,650
2066,1,948,506,1080,790,1014,648
2066,2,1390,582,1546,958,1468,770
2066,4,753,537,921,854,837,695
2066,5,521,583,701,950,611,766
2066,8,1239,511,1367,795,1303,653
2066,7,1010,591,1198,956,1104,773
2066,45,161,591,350,945,255,768
2066,39,326,488,478,792,402,640
2066,119,671,513,781,787,726,650
